id	proactive	emot_intel	sjt	work_samp	str_int	consc	cog_flex	work_exp	degree	job_perf	citizenship	promotion	high_potential	wrok_exp
13135	55	52	49	47	57	53	54	0-1	None	60	59	Yes	Yes	0-1
13136	56	49	50	46	57	56	53	0-1	Bachelor	47	51	No	No	0-1
13137	54	45	53	48	47	50	53	0-1	Bachelor	48	45	No	No	0-1
13138	51	44	44	46	44	54	42	0-1	Associate	36	43	No	No	0-1
13139	53	45	52	48	49	53	53	0-1	Associate	51	42	No	No	0-1
13140	54	51	51	44	56	58	45	0-1	Bachelor	31	54	No	No	0-1
13141	54	49	49	44	50	47	47	0-1	Associate	48	47	No	No	0-1
13142	51	45	49	52	42	57	43	2-5	None	48	50	No	No	2-5
13143	52	45	44	45	48	49	50	6-10	Bachelor	52	44	No	No	6-10
13144	54	51	45	47	47	54	48	0-1	Bachelor	49	40	No	No	0-1
13145	49	46	43	46	44	49	46	2-5	Bachelor	44	39	No	No	2-5
13146	57	45	45	42	47	54	43	0-1	Master	42	46	No	No	0-1
13147	56	51	47	50	53	47	50	6-10	Bachelor	51	52	Yes	Yes	6-10
13149	54	52	52	51	52	51	47	0-1	Bachelor	44	50	No	No	0-1
13150	56	46	54	51	49	51	44	11+	Master	53	36	No	No	11+
13152	53	44	47	45	50	53	47	6-10	Associate	39	46	No	No	6-10
13153	48	42	44	42	45	53	44	2-5	Doctorate	42	40	No	No	2-5
13156	47	43	44	43	54	47	51	0-1	Bachelor	34	33	Yes	No	0-1
13157	55	49	49	48	47	64	45	6-10	Bachelor	61	61	Yes	Yes	6-10
13158	48	49	45	39	47	46	43	0-1	Bachelor	33	42	No	No	0-1
13159	59	49	50	52	50	53	45	2-5	Bachelor	47	44	Yes	No	2-5
13160	53	46	42	42	50	49	49	2-5	Bachelor	42	36	No	No	2-5
13161	60	54	54	49	59	49	48	2-5	Associate	58	49	No	Yes	2-5
13162	54	51	56	48	52	50	48	0-1	Bachelor	51	44	No	No	0-1
13163	51	46	43	38	49	45	48	2-5	Bachelor	43	51	No	No	2-5
13165	53	46	45	45	50	48	47	2-5	Master	48	46	Yes	Yes	2-5
13168	51	51	51	43	51	54	48	0-1	Bachelor	39	51	No	No	0-1
13169	55	47	43	43	50	51	42	2-5	None	45	48	Yes	Yes	2-5
13170	55	51	49	47	57	53	48	2-5	Associate	50	55	No	No	2-5
13171	57	52	53	52	51	56	50	2-5	Bachelor	66	57	Yes	No	2-5
13172	54	47	51	49	51	54	48	0-1	Master	38	50	No	No	0-1
13174	52	49	46	45	50	61	35	2-5	None	40	29	No	No	2-5
13175	56	54	57	48	54	49	50	0-1	Bachelor	46	49	No	No	0-1
13176	48	43	45	44	46	56	45	0-1	Bachelor	42	31	No	No	0-1
13178	56	46	46	45	48	51	48	0-1	Bachelor	48	43	Yes	No	0-1
13179	56	47	51	48	49	55	49	11+	Bachelor	57	50	No	No	11+
13180	50	47	44	42	46	47	43	0-1	None	46	41	No	No	0-1
13183	54	52	52	48	52	52	45	2-5	Bachelor	44	45	No	Yes	2-5
13184	61	54	57	51	58	54	50	6-10	Bachelor	61	60	Yes	Yes	6-10
13185	53	50	50	48	49	52	50	2-5	None	50	51	Yes	Yes	2-5
13186	53	48	56	50	50	54	52	0-1	Associate	53	41	No	No	0-1
13187	54	45	45	46	50	52	42	0-1	Associate	40	40	No	No	0-1
13189	55	50	53	48	47	53	48	2-5	Associate	47	47	No	No	2-5
13190	53	47	49	48	47	51	44	6-10	Associate	54	54	No	Yes	6-10
13191	56	45	45	48	47	54	40	6-10	None	53	44	No	No	6-10
13192	51	42	46	45	49	52	46	2-5	Bachelor	43	44	No	Yes	2-5
13193	48	46	46	42	48	47	40	0-1	None	32	41	No	No	0-1
13194	49	51	44	40	49	41	45	0-1	Associate	37	38	No	No	0-1
13195	50	48	51	43	47	47	53	0-1	Associate	34	52	No	No	0-1
13196	55	50	51	47	47	55	40	6-10	Associate	41	45	No	No	6-10
13197	55	44	50	51	49	59	50	6-10	None	49	56	No	No	6-10
13198	53	49	49	47	48	50	46	2-5	None	43	45	Yes	No	2-5
13200	52	45	49	40	50	48	44	0-1	Master	39	41	No	No	0-1
13201	56	43	47	43	53	48	46	0-1	Bachelor	49	41	No	No	0-1
13203	50	53	55	49	56	41	52	2-5	Bachelor	43	47	No	No	2-5
13204	48	41	50	39	45	51	40	6-10	None	49	34	No	No	6-10
13206	46	44	38	38	49	49	45	6-10	Bachelor	40	45	No	No	6-10
13207	50	43	50	55	53	59	52	11+	None	59	54	No	No	11+
13208	51	50	47	44	48	59	44	2-5	Bachelor	48	42	No	No	2-5
13209	51	47	42	43	44	48	41	6-10	Associate	50	38	No	No	6-10
13213	55	51	44	41	51	47	51	0-1	Associate	51	48	No	Yes	0-1
13214	55	43	53	50	49	53	44	0-1	None	41	51	No	No	0-1
13216	48	44	45	41	46	48	45	0-1	Bachelor	33	40	No	No	0-1
13217	52	48	47	47	50	57	43	6-10	Master	51	49	No	No	6-10
13218	55	50	45	45	50	49	51	0-1	Master	49	45	No	No	0-1
13219	55	50	40	44	49	54	46	6-10	Bachelor	42	48	No	No	6-10
13220	53	41	49	47	48	54	44	2-5	Bachelor	24	46	No	No	2-5
13221	53	49	54	50	48	54	47	0-1	Bachelor	51	48	No	Yes	0-1
13222	51	38	49	48	43	53	40	0-1	None	33	32	No	No	0-1
13223	53	51	45	43	45	54	47	2-5	None	45	48	No	No	2-5
13224	61	47	53	50	55	57	49	0-1	None	52	53	No	Yes	0-1
13225	51	48	47	49	47	59	41	2-5	Associate	46	37	No	No	2-5
13226	52	48	47	48	49	47	50	0-1	Bachelor	42	48	Yes	Yes	0-1
13227	54	47	48	46	43	51	42	0-1	None	51	45	No	No	0-1
13228	60	50	48	44	52	53	44	11+	Bachelor	44	43	Yes	No	11+
13229	51	43	43	42	44	48	39	2-5	None	38	36	No	No	2-5
13230	56	45	52	51	49	59	46	0-1	Bachelor	47	51	No	No	0-1
13231	54	51	52	48	52	52	48	6-10	Bachelor	62	46	No	Yes	6-10
13232	54	47	47	49	46	52	44	2-5	Bachelor	46	49	Yes	Yes	2-5
13233	50	44	43	43	48	52	38	11+	None	46	32	No	No	11+
13235	52	43	44	44	49	47	47	2-5	Associate	47	36	No	No	2-5
13236	54	47	43	44	51	51	45	0-1	Bachelor	53	45	No	Yes	0-1
13237	54	48	42	45	45	48	37	6-10	Associate	43	44	No	No	6-10
13238	55	42	42	46	48	54	45	2-5	Bachelor	42	48	No	No	2-5
13239	49	41	47	46	48	53	46	0-1	None	47	36	No	No	0-1
13240	58	55	55	52	58	53	53	2-5	Bachelor	65	58	No	No	2-5
13242	49	47	50	43	50	55	42	6-10	None	53	41	No	No	6-10
13243	49	50	42	40	50	51	49	2-5	Bachelor	32	33	No	No	2-5
13244	51	40	45	43	43	54	45	2-5	Bachelor	44	36	No	No	2-5
13245	50	48	44	43	47	50	44	2-5	Bachelor	37	38	No	Yes	2-5
13246	56	40	46	48	46	55	46	0-1	Bachelor	51	49	No	Yes	0-1
13247	55	52	51	53	54	61	44	6-10	Bachelor	58	47	No	Yes	6-10
13248	58	49	48	47	48	55	54	0-1	Bachelor	49	54	No	No	0-1
13249	56	45	50	43	53	52	50	0-1	Associate	43	56	No	No	0-1
13250	43	43	39	36	42	49	37	2-5	Associate	23	29	No	No	2-5
13251	52	46	48	46	48	54	42	0-1	None	44	37	No	No	0-1
13252	58	49	49	51	52	56	49	6-10	Bachelor	55	52	No	Yes	6-10
13254	51	40	43	43	43	56	41	11+	None	52	32	No	No	11+
13255	56	45	45	48	50	52	49	2-5	Associate	56	44	No	No	2-5
13256	52	44	45	41	50	47	49	2-5	Associate	47	37	No	No	2-5
13257	50	50	46	42	52	49	48	2-5	Bachelor	42	39	No	No	2-5
13259	46	39	42	44	49	44	41	0-1	None	34	40	No	No	0-1
13260	56	49	52	49	49	59	50	2-5	None	50	51	No	No	2-5
13261	62	47	53	50	60	59	48	11+	Bachelor	53	66	No	Yes	11+
13263	57	48	51	53	50	57	48	11+	Master	64	47	No	Yes	11+
13265	57	52	49	48	52	57	46	0-1	Associate	51	56	Yes	Yes	0-1
13266	53	41	46	53	42	57	45	0-1	Bachelor	47	42	No	Yes	0-1
13267	54	43	44	47	49	52	47	2-5	Bachelor	39	41	No	No	2-5
13268	47	54	50	45	45	48	48	6-10	Bachelor	41	53	No	No	6-10
13269	51	42	42	45	46	53	46	2-5	Bachelor	47	46	No	No	2-5
13272	58	53	56	50	55	57	48	11+	Associate	64	60	Yes	Yes	11+
13273	47	44	46	42	41	51	39	2-5	None	35	34	No	No	2-5
13274	53	47	51	48	50	56	45	2-5	None	41	52	No	No	2-5
13275	53	47	49	47	50	56	46	11+	Associate	48	47	Yes	No	11+
13276	53	45	50	47	51	58	47	0-1	Bachelor	44	50	No	No	0-1
13277	51	43	41	44	49	52	45	2-5	Bachelor	49	42	No	No	2-5
13278	52	48	46	42	48	45	42	2-5	None	33	32	No	No	2-5
13281	46	43	42	41	40	48	42	0-1	None	39	32	No	No	0-1
13282	52	49	44	44	52	53	42	0-1	None	47	42	No	No	0-1
13283	46	40	41	49	39	52	45	6-10	Bachelor	51	32	No	No	6-10
13284	54	47	41	40	48	58	41	6-10	None	51	44	No	No	6-10
13286	52	43	44	43	47	46	46	0-1	Bachelor	39	33	No	No	0-1
13287	50	44	47	46	50	58	43	2-5	Associate	44	53	No	No	2-5
13288	50	43	44	45	45	52	43	11+	None	48	45	Yes	No	11+
13290	51	47	49	42	47	56	47	0-1	Bachelor	50	46	No	Yes	0-1
13292	55	46	54	57	49	53	49	2-5	None	43	51	No	No	2-5
13293	52	43	45	43	53	47	51	0-1	Bachelor	33	37	No	No	0-1
13295	48	45	44	44	45	57	45	0-1	Bachelor	42	41	No	No	0-1
13296	46	35	42	38	43	50	36	0-1	None	26	35	Yes	No	0-1
13297	56	51	48	44	53	50	48	2-5	Bachelor	42	49	No	Yes	2-5
13298	52	43	53	42	50	53	41	2-5	Associate	40	40	No	No	2-5
13299	61	43	45	51	47	53	42	2-5	Bachelor	41	53	No	No	2-5
13301	50	42	46	41	47	49	44	11+	Bachelor	54	37	No	No	11+
13302	58	52	52	41	53	49	48	2-5	Bachelor	30	52	No	No	2-5
13303	52	43	46	49	53	58	44	0-1	Associate	51	41	No	No	0-1
13305	49	46	50	48	47	43	46	6-10	Associate	44	41	No	No	6-10
13306	55	48	48	48	53	60	50	2-5	None	57	51	No	Yes	2-5
13307	51	41	45	44	43	56	46	11+	Bachelor	64	41	No	No	11+
13308	60	50	50	50	55	59	46	2-5	None	45	46	No	Yes	2-5
13309	50	48	46	43	44	51	48	2-5	Bachelor	51	41	No	No	2-5
13310	60	51	54	51	57	57	48	2-5	Bachelor	63	50	No	No	2-5
13311	48	43	43	40	46	51	40	0-1	None	40	39	No	No	0-1
13312	48	47	44	41	45	46	38	0-1	None	37	27	No	No	0-1
13313	55	54	47	47	50	56	46	2-5	Bachelor	48	46	No	No	2-5
13314	43	46	45	46	48	53	46	0-1	Bachelor	42	36	No	No	0-1
13315	45	41	41	39	42	48	36	6-10	Associate	40	39	No	No	6-10
13318	63	47	55	51	54	59	46	11+	Bachelor	54	51	Yes	Yes	11+
13322	60	55	57	52	58	54	56	2-5	Bachelor	69	73	Yes	Yes	2-5
13323	50	41	43	47	48	54	46	11+	Bachelor	47	44	Yes	No	11+
13324	57	52	49	46	54	53	49	2-5	Bachelor	55	59	No	Yes	2-5
13327	49	52	49	41	51	46	44	0-1	Bachelor	41	36	No	No	0-1
13328	46	40	43	41	43	48	39	2-5	Bachelor	40	37	No	No	2-5
13329	43	45	49	41	41	50	46	2-5	Master	32	36	No	No	2-5
13330	45	38	42	41	48	43	46	0-1	Bachelor	33	36	No	No	0-1
13331	56	49	52	53	50	54	50	0-1	Bachelor	47	54	No	No	0-1
13332	57	51	49	45	55	55	52	6-10	Bachelor	57	50	No	Yes	6-10
13335	54	46	49	44	50	56	43	6-10	None	43	47	No	Yes	6-10
13336	59	51	55	48	53	50	55	2-5	Bachelor	51	62	No	No	2-5
13339	56	49	59	57	52	54	60	0-1	Bachelor	59	60	Yes	No	0-1
13340	52	48	47	44	52	53	47	2-5	Associate	43	47	No	No	2-5
13341	57	47	50	47	54	49	45	2-5	None	54	44	No	No	2-5
13342	50	44	41	42	46	51	49	2-5	Doctorate	36	45	No	No	2-5
13343	53	48	42	42	53	54	41	0-1	None	39	37	No	No	0-1
13344	54	42	42	43	51	50	46	11+	Bachelor	43	35	No	No	11+
13345	51	50	48	46	48	49	41	11+	None	35	43	No	No	11+
13347	54	46	46	47	47	51	45	0-1	Associate	43	54	No	No	0-1
13348	48	40	43	43	42	50	42	0-1	Associate	32	37	No	No	0-1
13350	53	51	49	47	51	51	49	6-10	Bachelor	39	51	No	No	6-10
13351	54	57	43	41	48	51	50	2-5	Bachelor	46	48	Yes	Yes	2-5
13352	60	49	55	53	53	52	47	2-5	Bachelor	52	49	No	No	2-5
13354	50	46	46	43	42	51	39	0-1	None	37	38	No	No	0-1
13356	51	50	49	44	44	54	40	0-1	Associate	53	42	No	No	0-1
13358	59	54	50	52	50	58	47	2-5	Associate	61	49	No	Yes	2-5
13359	51	52	51	44	51	46	46	2-5	Bachelor	45	40	No	No	2-5
13360	56	51	49	48	51	46	45	0-1	Associate	49	52	No	No	0-1
13361	51	48	47	49	51	47	47	2-5	Bachelor	43	47	No	No	2-5
13362	54	42	45	43	45	49	37	11+	None	45	44	No	No	11+
13363	54	50	50	48	50	58	48	2-5	Bachelor	51	57	No	Yes	2-5
13364	47	42	43	40	46	47	49	0-1	Bachelor	36	31	No	No	0-1
13366	56	46	49	42	54	53	45	0-1	Bachelor	47	32	No	No	0-1
13367	49	44	43	46	46	49	42	2-5	None	39	39	No	No	2-5
13368	54	46	46	50	45	56	49	6-10	Bachelor	62	45	No	No	6-10
13370	55	49	45	43	52	52	45	2-5	Bachelor	42	51	No	No	2-5
13371	53	54	57	53	51	57	50	6-10	Bachelor	61	62	Yes	Yes	6-10
13372	52	48	50	48	49	55	41	6-10	None	48	47	Yes	No	6-10
13373	55	51	47	47	52	53	43	2-5	Associate	53	47	No	No	2-5
13374	57	43	52	50	54	60	52	6-10	Master	54	53	Yes	Yes	6-10
13375	54	45	41	40	46	53	45	2-5	Bachelor	40	48	No	No	2-5
13376	52	49	44	46	48	51	49	0-1	Bachelor	51	41	No	No	0-1
13377	50	46	47	48	52	53	50	2-5	Bachelor	48	41	No	No	2-5
13378	53	42	45	47	48	52	39	6-10	Associate	41	30	No	No	6-10
13379	48	43	44	46	45	54	41	6-10	None	42	42	No	Yes	6-10
13382	49	49	46	43	48	52	41	2-5	Associate	42	42	No	Yes	2-5
13387	50	47	47	45	50	46	39	2-5	None	34	41	No	No	2-5
13390	48	41	39	41	49	49	46	2-5	None	44	40	No	No	2-5
13393	53	47	45	42	49	57	42	2-5	None	47	42	Yes	Yes	2-5
13394	45	41	43	46	43	48	42	0-1	None	41	32	No	No	0-1
13395	50	47	38	41	50	49	43	2-5	Bachelor	40	39	No	No	2-5
13396	49	36	39	43	45	52	37	2-5	None	44	28	No	No	2-5
13397	51	47	48	42	50	46	48	0-1	Bachelor	47	50	No	No	0-1
13398	51	48	51	47	47	48	48	2-5	Bachelor	37	41	No	No	2-5
13399	47	39	44	37	44	42	38	0-1	None	23	32	No	No	0-1
13401	53	47	47	50	50	52	49	2-5	Bachelor	47	43	No	Yes	2-5
13402	53	51	48	45	53	54	46	2-5	Bachelor	46	54	No	No	2-5
13404	52	47	49	50	51	54	50	2-5	Master	43	45	No	No	2-5
13405	54	49	51	44	48	55	41	0-1	None	43	46	Yes	Yes	0-1
13406	56	46	44	46	48	52	44	2-5	Bachelor	49	40	No	No	2-5
13407	52	48	46	43	49	51	50	2-5	Bachelor	41	47	No	No	2-5
13408	51	45	44	43	47	50	48	0-1	Master	32	42	No	No	0-1
13409	49	41	40	40	45	57	38	6-10	Associate	43	40	No	No	6-10
13411	54	46	46	46	50	48	45	2-5	Associate	44	33	No	No	2-5
13413	57	42	47	51	51	56	46	6-10	Bachelor	48	50	No	No	6-10
13415	50	46	46	40	46	51	47	0-1	None	38	46	No	No	0-1
13416	49	44	45	48	44	55	44	0-1	Bachelor	43	48	No	Yes	0-1
13418	56	46	48	47	55	54	48	2-5	None	46	52	No	No	2-5
13419	49	39	43	41	47	54	40	2-5	None	26	38	Yes	No	2-5
13420	55	49	54	52	49	54	44	0-1	Bachelor	55	50	No	No	0-1
13421	57	48	46	49	51	58	48	0-1	Associate	58	63	Yes	Yes	0-1
13423	50	43	47	47	44	56	47	0-1	Associate	37	33	No	No	0-1
13424	56	51	51	47	56	50	51	2-5	Bachelor	43	51	No	No	2-5
13425	54	46	41	47	44	54	42	6-10	None	47	43	No	No	6-10
13426	48	43	44	41	44	45	46	0-1	Bachelor	37	31	No	No	0-1
13427	55	47	48	42	50	55	45	0-1	Bachelor	43	42	No	Yes	0-1
13428	45	40	42	40	41	49	47	6-10	Bachelor	39	46	No	No	6-10
13429	52	42	44	42	50	45	41	0-1	Bachelor	35	35	Yes	No	0-1
13430	56	50	49	45	53	51	47	2-5	Bachelor	38	52	No	No	2-5
13431	53	43	41	41	49	53	43	0-1	Associate	52	35	No	No	0-1
13432	55	48	48	45	50	45	50	0-1	None	37	44	No	No	0-1
13433	56	48	48	47	50	48	50	0-1	None	42	54	No	No	0-1
13434	54	44	44	45	45	49	51	6-10	Bachelor	46	43	No	Yes	6-10
13435	51	45	42	42	51	52	44	0-1	None	44	50	No	No	0-1
13436	49	47	48	44	47	48	50	0-1	Bachelor	55	46	No	Yes	0-1
13438	58	52	52	47	60	55	55	6-10	Bachelor	53	65	No	Yes	6-10
13441	51	44	50	48	47	54	42	2-5	None	44	32	No	No	2-5
13443	47	44	44	44	46	49	38	2-5	None	48	36	No	No	2-5
13444	50	41	45	40	48	49	47	0-1	None	43	42	Yes	No	0-1
13446	51	41	41	42	40	45	34	0-1	None	46	37	No	No	0-1
13447	52	45	45	48	48	54	46	0-1	Bachelor	48	41	No	No	0-1
13448	50	43	45	41	40	46	40	0-1	None	43	28	No	No	0-1
13449	53	40	42	44	47	44	45	0-1	Bachelor	33	41	Yes	No	0-1
13450	57	55	56	48	54	49	55	2-5	Bachelor	51	59	Yes	Yes	2-5
13452	51	51	42	45	51	60	45	6-10	Bachelor	55	52	No	Yes	6-10
13453	53	45	48	47	47	52	47	0-1	Associate	42	43	No	Yes	0-1
13455	48	46	40	41	50	51	42	0-1	None	41	48	No	No	0-1
13456	49	45	49	46	49	53	42	6-10	None	38	42	No	No	6-10
13457	51	52	44	45	49	50	45	0-1	Bachelor	42	44	No	No	0-1
13458	56	49	59	52	53	58	59	6-10	Doctorate	62	68	No	Yes	6-10
13461	57	52	53	51	56	61	47	11+	Bachelor	47	63	No	No	11+
13464	53	44	47	48	49	56	43	2-5	Bachelor	43	43	No	No	2-5
13465	56	51	51	50	46	56	48	0-1	Bachelor	46	58	No	No	0-1
13466	49	42	47	45	45	50	44	6-10	Bachelor	39	35	No	No	6-10
13468	54	43	47	45	50	58	50	0-1	Bachelor	47	48	No	No	0-1
13469	54	50	51	48	48	52	45	6-10	Bachelor	40	55	No	No	6-10
13474	49	42	47	42	46	45	47	0-1	None	36	39	No	No	0-1
13475	52	43	43	42	49	48	42	0-1	None	32	39	No	No	0-1
13476	49	44	44	44	46	50	45	2-5	Bachelor	44	42	Yes	Yes	2-5
13478	50	42	38	44	44	49	38	2-5	None	37	41	Yes	No	2-5
13479	52	46	45	45	46	47	45	6-10	Associate	49	37	No	No	6-10
13480	53	46	50	48	49	49	44	0-1	None	42	45	No	No	0-1
13481	51	41	45	42	43	50	45	2-5	Bachelor	36	43	No	No	2-5
13482	51	49	51	44	45	52	49	0-1	Bachelor	52	48	No	Yes	0-1
13483	57	52	50	47	53	53	56	11+	Bachelor	60	57	No	Yes	11+
13484	52	47	45	46	44	49	47	6-10	Associate	48	46	No	Yes	6-10
13485	54	45	51	43	47	46	43	0-1	Bachelor	41	45	No	No	0-1
13486	49	42	46	46	43	46	43	2-5	None	43	41	No	No	2-5
13487	54	40	46	48	51	54	46	0-1	Bachelor	41	42	No	No	0-1
13488	53	50	47	49	53	54	49	6-10	Bachelor	60	50	No	Yes	6-10
13489	57	54	54	53	49	57	49	0-1	Bachelor	63	62	No	Yes	0-1
13490	57	51	50	44	57	51	42	0-1	None	44	39	No	No	0-1
13491	54	48	50	48	51	56	50	6-10	Bachelor	51	53	Yes	No	6-10
13492	53	47	47	47	52	47	48	2-5	Bachelor	41	54	No	No	2-5
13493	46	39	42	43	42	52	46	6-10	Bachelor	45	37	No	No	6-10
13495	54	42	46	41	47	50	43	0-1	Bachelor	48	48	No	No	0-1
13496	49	44	45	45	47	46	49	2-5	Bachelor	37	38	No	No	2-5
13497	52	36	47	44	39	50	38	2-5	None	36	30	No	No	2-5
13498	53	47	44	48	49	57	44	6-10	Associate	51	53	Yes	No	6-10
13500	54	54	51	50	52	62	50	6-10	Associate	66	56	No	Yes	6-10
13501	48	42	41	48	47	53	42	2-5	None	43	39	No	No	2-5
13502	52	50	45	41	46	43	40	0-1	None	25	36	No	No	0-1
13504	52	46	44	46	45	55	46	0-1	Bachelor	47	37	No	No	0-1
13507	55	49	52	45	49	53	42	2-5	Associate	45	48	Yes	No	2-5
13508	55	47	47	52	49	58	46	0-1	Bachelor	45	51	No	No	0-1
13509	53	46	50	45	50	45	55	0-1	None	47	49	No	No	0-1
13510	49	49	48	42	50	48	52	0-1	Bachelor	45	45	No	Yes	0-1
13511	53	45	41	45	47	55	43	6-10	Bachelor	47	43	Yes	Yes	6-10
13513	56	47	45	48	54	51	49	2-5	Bachelor	46	41	No	Yes	2-5
13514	46	49	45	44	44	44	48	0-1	Associate	42	43	No	No	0-1
13516	45	45	48	45	48	49	49	2-5	Bachelor	39	40	No	No	2-5
13517	51	44	49	50	49	54	46	6-10	Associate	45	40	No	No	6-10
13518	57	52	50	43	52	53	50	0-1	Bachelor	51	43	No	No	0-1
13519	49	50	48	51	45	54	49	11+	Bachelor	49	50	No	No	11+
13520	54	51	46	50	47	60	46	2-5	Bachelor	54	46	No	Yes	2-5
13521	51	50	51	47	55	59	45	0-1	Bachelor	42	57	No	No	0-1
13522	54	41	50	51	41	54	37	0-1	Associate	41	40	No	No	0-1
13523	51	43	49	47	54	46	48	0-1	Bachelor	42	39	No	No	0-1
13524	47	41	46	45	41	52	42	6-10	None	41	49	No	No	6-10
13525	53	44	46	45	50	53	46	2-5	Bachelor	52	38	No	No	2-5
13526	52	45	45	44	46	49	39	6-10	None	45	32	No	No	6-10
13527	52	46	44	41	50	54	43	6-10	Bachelor	44	50	No	No	6-10
13528	55	50	50	51	54	56	46	0-1	Master	53	49	No	Yes	0-1
13529	54	48	45	47	52	54	53	6-10	Bachelor	49	43	Yes	No	6-10
13531	53	47	46	47	52	55	48	2-5	Master	49	43	No	No	2-5
13533	51	42	48	42	46	46	40	0-1	None	39	34	No	No	0-1
13535	54	46	47	47	50	50	42	0-1	None	52	34	No	No	0-1
13536	49	42	45	40	47	40	48	2-5	Bachelor	34	34	No	No	2-5
13537	56	52	46	48	48	58	38	0-1	None	49	49	No	Yes	0-1
13538	56	53	54	48	53	49	43	2-5	Bachelor	46	48	Yes	Yes	2-5
13539	52	46	46	45	50	53	49	0-1	Associate	42	48	No	No	0-1
13540	52	46	41	42	47	55	41	2-5	None	45	32	No	No	2-5
13541	56	49	50	42	52	52	41	6-10	None	45	41	No	No	6-10
13542	52	47	48	45	51	50	49	2-5	Associate	40	45	No	No	2-5
13543	57	53	47	46	53	47	49	0-1	Bachelor	43	51	No	No	0-1
13544	51	42	41	33	44	44	37	6-10	Bachelor	33	36	No	No	6-10
13546	57	51	51	52	54	63	51	2-5	Bachelor	66	54	No	Yes	2-5
13547	53	48	47	44	48	46	47	2-5	Bachelor	43	46	No	No	2-5
13548	50	44	47	45	50	54	49	6-10	Bachelor	54	40	No	No	6-10
13549	58	53	52	48	45	46	49	2-5	Bachelor	52	55	No	Yes	2-5
13550	50	38	41	47	45	52	36	11+	None	41	33	No	No	11+
13552	50	48	48	44	49	56	48	2-5	Associate	49	47	No	No	2-5
13553	53	52	48	46	50	50	50	2-5	Bachelor	45	58	No	No	2-5
13555	53	43	44	45	45	46	37	0-1	None	37	40	No	No	0-1
13556	55	41	46	50	45	51	45	0-1	Associate	46	41	Yes	Yes	0-1
13557	50	44	43	46	50	53	43	2-5	None	35	38	No	No	2-5
13558	57	50	55	50	54	50	50	2-5	Bachelor	51	56	Yes	No	2-5
13559	45	38	43	43	42	45	45	0-1	Associate	31	40	No	No	0-1
13561	51	46	49	45	44	52	45	2-5	Bachelor	48	47	No	No	2-5
13562	57	59	53	55	55	59	46	0-1	Bachelor	61	54	No	Yes	0-1
13563	47	47	46	41	45	46	39	0-1	Associate	38	37	Yes	No	0-1
13564	50	44	47	45	47	48	46	0-1	Associate	38	37	No	No	0-1
13565	49	45	42	44	47	47	44	0-1	Bachelor	42	37	No	No	0-1
13566	50	43	42	44	49	47	42	0-1	Associate	37	39	No	No	0-1
13567	51	47	49	47	49	53	40	6-10	None	49	49	No	Yes	6-10
13569	50	48	49	47	52	53	51	0-1	Bachelor	44	40	No	No	0-1
13570	56	42	44	45	48	51	46	0-1	Bachelor	42	45	No	No	0-1
13571	55	50	57	48	48	47	52	0-1	Bachelor	48	43	No	No	0-1
13572	46	38	41	45	46	51	46	2-5	Associate	37	35	No	No	2-5
13573	42	35	35	38	38	44	40	0-1	None	36	30	No	No	0-1
13575	50	41	45	46	46	54	43	6-10	None	36	52	No	No	6-10
13577	47	44	41	40	42	46	41	0-1	None	34	44	No	No	0-1
13578	60	58	54	50	59	56	58	0-1	Associate	54	65	No	Yes	0-1
13579	54	49	49	49	49	52	47	2-5	Associate	43	55	No	No	2-5
13580	53	46	48	46	54	57	53	0-1	None	50	64	Yes	Yes	0-1
13581	51	45	45	44	47	47	42	0-1	None	38	37	No	No	0-1
13582	58	52	51	46	50	50	47	6-10	Associate	48	51	No	No	6-10
13583	55	43	45	46	49	56	49	0-1	Bachelor	47	40	No	No	0-1
13584	54	52	52	46	51	51	48	2-5	None	43	44	No	No	2-5
13585	54	48	53	46	49	48	48	0-1	Bachelor	55	47	No	No	0-1
13587	56	44	46	47	50	49	51	0-1	Bachelor	52	38	No	No	0-1
13588	54	40	43	43	47	59	41	6-10	None	41	47	No	No	6-10
13589	57	51	56	52	53	54	49	2-5	Bachelor	52	58	No	No	2-5
13590	56	43	52	48	48	51	50	2-5	Bachelor	53	33	No	No	2-5
13591	45	42	45	43	45	46	44	0-1	Bachelor	51	43	No	No	0-1
13594	50	43	49	46	51	54	54	2-5	Bachelor	48	51	No	No	2-5
13595	50	46	46	41	49	47	41	2-5	None	36	47	No	No	2-5
13596	54	49	48	46	46	50	39	2-5	None	42	43	Yes	No	2-5
13597	58	53	56	47	57	56	55	6-10	Bachelor	64	56	No	Yes	6-10
13598	51	47	48	43	43	47	38	0-1	None	39	36	No	No	0-1
13599	52	41	40	44	45	51	44	0-1	None	24	30	No	No	0-1
13600	51	48	48	46	45	55	43	6-10	None	47	41	No	No	6-10
13601	51	44	48	46	44	50	40	6-10	None	53	48	No	Yes	6-10
13602	52	51	47	39	55	46	47	0-1	Associate	44	44	Yes	No	0-1
13603	53	52	51	44	51	51	48	0-1	Associate	54	46	No	Yes	0-1
13604	49	48	52	49	44	51	47	2-5	Bachelor	40	49	No	No	2-5
13605	53	46	45	47	51	52	41	2-5	None	38	37	No	No	2-5
13606	51	43	48	44	48	47	45	0-1	Bachelor	45	41	No	No	0-1
13607	51	46	46	43	45	51	43	0-1	None	46	37	No	No	0-1
